origin_station_id,desti_station_id,count
ST-1469,ST-1280,3
ST-1469,ST-1288,6
ST-1469,ST-1469,53
ST-1469,ST-1638,3
ST-1469,ST-2069,7
ST-1469,ST-2083,25
ST-1469,ST-2125,3
ST-1469,ST-2137,81
ST-1469,ST-2725,12
ST-1469,ST-2727,3
ST-1469,ST-2971,6
ST-1469,ST-600,3
ST-1469,ST-643,3
ST-1469,ST-652,3
ST-147,ST-116,4
ST-147,ST-118,3
ST-147,ST-119,6
ST-147,ST-142,4
ST-147,ST-143,3
ST-147,ST-147,25
ST-147,ST-151,3
ST-147,ST-155,3
ST-147,ST-1611,3
ST-147,ST-1804,3
ST-147,ST-1829,3
ST-147,ST-195,3
ST-147,ST-234,3
ST-147,ST-251,3
ST-147,ST-2693,9
ST-147,ST-338,3
ST-147,ST-944,3
ST-147,ST-977,3
ST-1470,ST-1111,3
ST-1470,ST-1121,3
ST-1470,ST-1123,3
ST-1470,ST-1132,11
ST-1470,ST-1279,13
ST-1470,ST-1285,99
ST-1470,ST-1291,3
ST-1470,ST-1470,48
ST-1470,ST-2070,3
ST-1470,ST-2085,3
ST-1470,ST-2087,3
ST-1470,ST-2088,3
ST-1470,ST-2711,16
ST-1470,ST-2716,52
ST-1470,ST-2719,3
ST-1470,ST-2726,32
ST-1470,ST-2729,3
ST-1470,ST-2754,3
ST-1470,ST-2791,3
ST-1470,ST-2967,3
ST-1470,ST-3177,21
ST-1470,ST-611,4
ST-1470,ST-735,3
ST-1470,ST-736,21
ST-1473,ST-1118,3
ST-1473,ST-1121,6
ST-1473,ST-1127,3
ST-1473,ST-1281,3
ST-1473,ST-1282,12
ST-1473,ST-1284,6
ST-1473,ST-1285,3
ST-1473,ST-1473,64
ST-1473,ST-2070,3
ST-1473,ST-2078,10
ST-1473,ST-2087,55
ST-1473,ST-2700,6
ST-1473,ST-2702,21
ST-1473,ST-2719,6
ST-1473,ST-2729,3
ST-1473,ST-2835,3
ST-1473,ST-3060,6
ST-1473,ST-3123,6
ST-1473,ST-3149,12
ST-1473,ST-611,6
ST-1473,ST-914,310
ST-1474,ST-1118,3
ST-1474,ST-1123,6
ST-1474,ST-1282,3
ST-1474,ST-1335,3
ST-1474,ST-1346,3
ST-1474,ST-1349,37
ST-1474,ST-1474,219
ST-1474,ST-2074,15
ST-1474,ST-2075,22
ST-1474,ST-2076,48
ST-1474,ST-2080,3
ST-1474,ST-2081,34
ST-1474,ST-2223,3
ST-1474,ST-2289,3
ST-1474,ST-2292,24
ST-1474,ST-2295,7
ST-1474,ST-2635,24
ST-1474,ST-2791,6
ST-1474,ST-2896,15
ST-1474,ST-3060,49
ST-1474,ST-3122,3
ST-1474,ST-3192,5
ST-1474,ST-558,3
ST-1474,ST-570,6
ST-1474,ST-574,3
ST-1474,ST-600,6
ST-1474,ST-603,83
ST-1474,ST-604,28
ST-1474,ST-735,32
ST-1474,ST-853,6
ST-1474,ST-854,5
ST-1474,ST-866,3
ST-1474,ST-964,6
ST-1474,ST-971,3
ST-1475,ST-1121,4
ST-1475,ST-1124,5
ST-1475,ST-1278,3
ST-1475,ST-1281,3
ST-1475,ST-1282,140
ST-1475,ST-1286,3
ST-1475,ST-1475,51
ST-1475,ST-2078,9
ST-1475,ST-2086,5
ST-1475,ST-2087,15
ST-1475,ST-2701,3
ST-1475,ST-2702,150
ST-1475,ST-2706,3
ST-1475,ST-2711,6
ST-1475,ST-2717,3
ST-1475,ST-3060,4
ST-1475,ST-3167,4
ST-1475,ST-867,3
ST-1475,ST-914,9
ST-1476,ST-1119,3
ST-1476,ST-1121,36
ST-1476,ST-1125,6
ST-1476,ST-1279,3
ST-1476,ST-1291,3
ST-1476,ST-1461,3
ST-1476,ST-1476,81
ST-1476,ST-1639,6
ST-1476,ST-1640,3
ST-1476,ST-1641,3
ST-1476,ST-2079,3
ST-1476,ST-2094,3
ST-1476,ST-2112,3
ST-1476,ST-2709,22
ST-1476,ST-2726,3
ST-1476,ST-2729,13
ST-1476,ST-3119,3
ST-1476,ST-602,3
ST-1476,ST-612,9
ST-1476,ST-658,3
ST-1476,ST-736,3
ST-1476,ST-915,6
ST-1479,ST-1479,17
ST-1479,ST-1482,3
ST-1479,ST-2247,3
ST-1479,ST-2250,10
ST-1479,ST-2253,3
ST-1479,ST-2264,3
ST-1479,ST-2785,6
ST-1479,ST-2825,3
ST-1479,ST-2905,6
ST-1479,ST-33,3
ST-1479,ST-454,6
ST-1479,ST-455,51
ST-1479,ST-460,3
ST-1479,ST-462,3
ST-1479,ST-464,9
ST-1479,ST-465,6
ST-1479,ST-473,3
ST-1479,ST-479,3
ST-1479,ST-555,3
ST-148,ST-148,6
ST-148,ST-336,3
ST-1480,ST-1480,7
ST-1480,ST-2824,3
ST-1480,ST-453,6
ST-1480,ST-456,3
ST-1481,ST-1028,22
ST-1481,ST-1031,3
ST-1481,ST-1035,3
ST-1481,ST-1329,6
ST-1481,ST-1481,4
ST-1481,ST-2244,37
ST-1481,ST-450,3
ST-1481,ST-451,31
ST-1481,ST-452,47
ST-1482,ST-1032,3
ST-1482,ST-1482,22
ST-1482,ST-1484,35
ST-1482,ST-17,6
ST-1482,ST-455,3
ST-1482,ST-464,21
ST-1482,ST-478,3
ST-1482,ST-479,6
ST-1483,ST-1028,25
ST-1483,ST-1329,24
ST-1483,ST-1483,6
ST-1483,ST-2242,3
ST-1483,ST-2244,6
ST-1483,ST-2260,3
ST-1483,ST-2782,14
ST-1483,ST-450,6
ST-1483,ST-451,76
ST-1483,ST-452,36
ST-1483,ST-454,3
ST-1484,ST-1482,72
ST-1484,ST-1484,15
ST-1484,ST-2262,3
ST-1484,ST-2470,27
ST-1484,ST-461,3
ST-1485,ST-1485,3
ST-1485,ST-2470,18
ST-1485,ST-464,3
ST-1485,ST-475,3
ST-1486,ST-2956,3
ST-1486,ST-459,3
ST-1486,ST-465,23
ST-1486,ST-481,3
ST-1486,ST-94,3
ST-1487,ST-1487,9
ST-1487,ST-2262,3
ST-1488,ST-1025,3
ST-1488,ST-1488,25
ST-1488,ST-2776,9
ST-1488,ST-2782,3
ST-1488,ST-461,3
ST-1489,ST-1481,9
ST-1490,ST-1481,6
ST-1491,ST-1491,27
ST-1491,ST-218,3
ST-1491,ST-2195,3
ST-1491,ST-25,16
ST-1492,ST-1492,21
ST-1492,ST-200,3
ST-1492,ST-203,3
ST-1492,ST-2199,3
ST-1492,ST-2200,159
ST-1492,ST-2201,3
ST-1492,ST-2923,5
ST-1492,ST-30,3
ST-1492,ST-36,3
ST-1493,ST-17,3
ST-1493,ST-465,12
ST-1494,ST-211,3
ST-1494,ST-2905,3
ST-1494,ST-4,3
ST-1494,ST-9,3
ST-1495,ST-1002,6
ST-1495,ST-1006,3
ST-1495,ST-1015,3476
ST-1495,ST-1017,37
ST-1495,ST-1495,121
ST-1495,ST-1496,9
ST-1495,ST-1995,3
ST-1495,ST-2774,71
ST-1495,ST-533,3
ST-1495,ST-997,12
ST-1496,ST-1002,20
ST-1496,ST-1006,16
ST-1496,ST-1015,64
ST-1496,ST-1017,6
ST-1496,ST-1018,12
ST-1496,ST-1019,3
ST-1496,ST-1495,56
ST-1496,ST-1496,156
ST-1496,ST-1508,27
ST-1496,ST-1731,9
ST-1496,ST-1995,28
ST-1496,ST-2001,3
ST-1496,ST-2002,3
ST-1496,ST-2017,9
ST-1496,ST-2018,3
ST-1496,ST-2039,3
ST-1496,ST-2398,3
ST-1496,ST-2774,9
ST-1496,ST-2812,3
ST-1496,ST-2820,3
ST-1496,ST-2844,101
ST-1496,ST-3068,3
ST-1496,ST-3104,6
ST-1496,ST-994,3
ST-1496,ST-997,19
ST-1497,ST-1006,6
ST-1497,ST-1019,19
ST-1497,ST-1320,3
ST-1497,ST-1400,3
ST-1497,ST-1497,53
ST-1497,ST-1500,3
ST-1497,ST-1731,3
ST-1497,ST-1994,12
ST-1497,ST-1996,3
ST-1497,ST-2011,6
ST-1497,ST-2016,6
ST-1497,ST-2039,3
ST-1497,ST-2760,3
ST-1497,ST-2761,10
ST-1497,ST-2771,3
ST-1497,ST-2844,3
ST-1497,ST-3047,3
ST-1497,ST-3104,6
ST-1497,ST-416,3
ST-1497,ST-418,3
ST-1497,ST-664,4
ST-1497,ST-919,3
ST-1497,ST-997,3
ST-1498,ST-1014,55
ST-1498,ST-1498,22
ST-1498,ST-2771,9
ST-1498,ST-316,15
ST-1498,ST-317,3
ST-1498,ST-3224,45
ST-1498,ST-432,18
ST-1499,ST-1005,9
ST-1499,ST-1499,38
ST-1499,ST-1995,6
ST-1499,ST-1996,127
ST-1499,ST-2005,7
ST-1499,ST-2011,3
ST-1499,ST-2014,282
ST-1499,ST-2761,4
ST-1499,ST-315,9
ST-1499,ST-317,6
ST-1499,ST-428,3
ST-15,ST-15,13
ST-15,ST-20,3
ST-15,ST-201,3
ST-15,ST-2146,3
ST-15,ST-2156,3
ST-15,ST-2975,3
ST-15,ST-3019,3
ST-15,ST-8,6
ST-15,ST-82,3
ST-150,ST-132,7
ST-150,ST-136,4
ST-150,ST-137,3
ST-150,ST-144,3
ST-150,ST-150,54
ST-150,ST-154,3
ST-150,ST-155,3
ST-150,ST-157,3
ST-150,ST-159,3
ST-150,ST-1606,3
ST-150,ST-1607,3
ST-150,ST-177,3
ST-150,ST-1778,18
ST-150,ST-1807,6
ST-150,ST-181,16
ST-150,ST-1810,21
ST-150,ST-1811,3
ST-150,ST-195,4
ST-150,ST-202,3
ST-150,ST-2523,3
ST-150,ST-2623,6
ST-150,ST-3052,3
ST-150,ST-336,3
ST-1500,ST-1500,16
ST-1500,ST-1996,3
ST-1500,ST-2761,3
ST-1500,ST-2762,3
ST-1500,ST-2767,3
ST-1500,ST-2771,25
ST-1500,ST-3104,7
ST-1500,ST-313,15
ST-1501,ST-1005,3
ST-1501,ST-1007,12
ST-1501,ST-1398,4
ST-1501,ST-1499,3
ST-1501,ST-1501,6
ST-1501,ST-2398,6
ST-1501,ST-2765,5
ST-1501,ST-2771,6
ST-1503,ST-1320,3
ST-1503,ST-1503,19
ST-1503,ST-2007,3
ST-1503,ST-2761,3
ST-1503,ST-2852,3
ST-1503,ST-3215,3
ST-1503,ST-3227,17
ST-1504,ST-1504,50
ST-1504,ST-1523,10
ST-1504,ST-2011,3
ST-1504,ST-2014,1431
ST-1504,ST-2016,3
ST-1504,ST-2396,3
ST-1504,ST-2765,27
ST-1504,ST-2961,63
ST-1504,ST-311,9
ST-1505,ST-1018,3
ST-1505,ST-1496,3
ST-1505,ST-1505,12
ST-1505,ST-1506,3
ST-1505,ST-1731,10
ST-1505,ST-1994,3
ST-1505,ST-2017,3
ST-1505,ST-2464,3
ST-1505,ST-2844,3
ST-1505,ST-3068,3
ST-1505,ST-3104,3
ST-1505,ST-428,3
ST-1505,ST-431,3
ST-1505,ST-997,3
ST-1506,ST-1017,3
ST-1506,ST-1065,3
ST-1506,ST-1350,24
ST-1506,ST-1496,3
ST-1506,ST-1506,120
ST-1506,ST-1507,3
ST-1506,ST-1508,68
ST-1506,ST-2000,3
ST-1506,ST-2018,6
ST-1506,ST-2478,49
ST-1506,ST-2479,3
ST-1506,ST-2494,9
ST-1506,ST-2550,3
ST-1506,ST-2553,178
ST-1506,ST-2557,3
ST-1506,ST-2946,110
ST-1506,ST-2994,3
ST-1506,ST-3068,3039
ST-1506,ST-3125,18
ST-1506,ST-516,6
ST-1506,ST-517,26
ST-1507,ST-1069,3
ST-1507,ST-1251,3
ST-1507,ST-1507,13
ST-1507,ST-1508,3
ST-1507,ST-1511,3
ST-1507,ST-2018,3
ST-1507,ST-2487,3
ST-1507,ST-309,3
ST-1507,ST-3100,3
ST-1507,ST-534,3
ST-1508,ST-1017,7
ST-1508,ST-1350,3
ST-1508,ST-1496,16
ST-1508,ST-1506,291
ST-1508,ST-1508,32
ST-1508,ST-2002,3
ST-1508,ST-2479,3
ST-1508,ST-3068,13
ST-1508,ST-311,8
ST-1508,ST-517,9
ST-1508,ST-530,6
ST-1508,ST-997,3
ST-1509,ST-1069,17
ST-1509,ST-1249,6
ST-1509,ST-1506,3
ST-1509,ST-1509,54
ST-1509,ST-1510,6
ST-1509,ST-2000,3
ST-1509,ST-2001,4
ST-1509,ST-2020,6
ST-1509,ST-2024,3
ST-1509,ST-2025,6
ST-1509,ST-2026,3
ST-1509,ST-2487,29
ST-1509,ST-2494,3
ST-1509,ST-2550,42
ST-1509,ST-2557,3
ST-1509,ST-277,3
ST-1509,ST-3094,16
ST-1509,ST-516,3
ST-1509,ST-518,6
ST-1509,ST-834,11
ST-151,ST-132,3
ST-151,ST-137,6
ST-151,ST-145,3
ST-151,ST-147,3
ST-151,ST-151,22
ST-151,ST-157,3
ST-151,ST-1605,4
ST-151,ST-1606,3
ST-151,ST-1608,3
ST-151,ST-1610,3
ST-151,ST-1611,4
ST-151,ST-1820,3
ST-151,ST-1829,3
ST-151,ST-2431,3
ST-151,ST-2565,3
ST-1510,ST-1065,3
ST-1510,ST-1069,23
ST-1510,ST-1249,27
ST-1510,ST-1250,4
ST-1510,ST-1510,199
ST-1510,ST-1714,7
ST-1510,ST-2020,73
ST-1510,ST-2024,38
ST-1510,ST-2025,3
ST-1510,ST-2031,3
ST-1510,ST-2033,3
ST-1510,ST-2034,3
ST-1510,ST-2037,3
ST-1510,ST-2059,3
ST-1510,ST-2481,37
ST-1510,ST-2538,3
ST-1510,ST-2550,3
ST-1510,ST-3084,3
ST-1510,ST-3094,5360
ST-1510,ST-3100,3
ST-1510,ST-3226,3
ST-1510,ST-516,16
ST-1510,ST-518,3
ST-1510,ST-520,29
ST-1510,ST-522,4
ST-1510,ST-528,4
ST-1510,ST-834,9
ST-1511,ST-1065,10
ST-1511,ST-1249,405
ST-1511,ST-1511,44
ST-1511,ST-1714,3
ST-1511,ST-2024,3
ST-1511,ST-2035,3
ST-1511,ST-2040,3
ST-1511,ST-2047,3
ST-1511,ST-2481,3
ST-1511,ST-2569,23
ST-1511,ST-2613,3
ST-1511,ST-2888,3
ST-1511,ST-3094,34
ST-1511,ST-512,3
ST-1511,ST-520,3
ST-1511,ST-522,3
ST-1511,ST-834,3
ST-1512,ST-1065,3
ST-1512,ST-1251,3
ST-1512,ST-1506,3
ST-1512,ST-1512,29
ST-1512,ST-1711,4
ST-1512,ST-2018,3
ST-1512,ST-2020,6
ST-1512,ST-2027,3
ST-1512,ST-2031,3
ST-1512,ST-2487,3
ST-1512,ST-2557,3
ST-1512,ST-2569,3
ST-1512,ST-2994,43
ST-1512,ST-308,3
ST-1512,ST-3094,53
ST-1512,ST-3125,10
ST-1512,ST-516,3
ST-1512,ST-522,3
ST-1512,ST-528,4
ST-1512,ST-835,3
ST-1514,ST-1003,3
ST-1514,ST-1010,4
ST-1514,ST-1064,429
ST-1514,ST-1065,19
ST-1514,ST-1352,32
ST-1514,ST-1514,69
ST-1514,ST-1517,6
ST-1514,ST-1647,3
ST-1514,ST-1688,4
ST-1514,ST-1694,4
ST-1514,ST-1710,3
ST-1514,ST-1718,331
ST-1514,ST-2022,3
ST-1514,ST-2031,82
ST-1514,ST-2035,22
ST-1514,ST-2036,3
ST-1514,ST-2045,6
ST-1514,ST-2047,21
ST-1514,ST-2048,3
ST-1514,ST-2050,30
ST-1514,ST-2056,3
ST-1514,ST-2057,3
ST-1514,ST-2411,18
ST-1514,ST-2419,6
ST-1514,ST-2538,3
ST-1514,ST-2627,3
ST-1514,ST-2767,3
ST-1514,ST-2832,248
ST-1514,ST-2871,7
ST-1514,ST-2884,9
ST-1514,ST-2965,6
ST-1514,ST-2993,19
ST-1514,ST-3031,12
ST-1514,ST-3129,4
ST-1514,ST-522,3
ST-1514,ST-828,3
ST-1514,ST-835,3
ST-1515,ST-1062,3
ST-1515,ST-1515,18
ST-1515,ST-1695,3
ST-1515,ST-1714,3
ST-1515,ST-2031,16
ST-1515,ST-2035,3
ST-1515,ST-2482,3
ST-1515,ST-2484,6
ST-1515,ST-2883,9
ST-1515,ST-3129,3
ST-1515,ST-507,12
ST-1515,ST-508,13
ST-1515,ST-824,6
ST-1517,ST-1065,4
ST-1517,ST-1251,3
ST-1517,ST-1252,5
ST-1517,ST-1352,3
ST-1517,ST-1511,4
ST-1517,ST-1517,132
ST-1517,ST-1519,6
ST-1517,ST-1645,6
ST-1517,ST-1647,3
ST-1517,ST-1694,7
ST-1517,ST-1709,3
ST-1517,ST-1712,4
ST-1517,ST-1718,42
ST-1517,ST-1727,6
ST-1517,ST-2031,14
ST-1517,ST-2034,10
ST-1517,ST-2035,14
ST-1517,ST-2040,6
ST-1517,ST-2045,31
ST-1517,ST-2047,6
ST-1517,ST-2048,6
ST-1517,ST-2049,19
ST-1517,ST-2050,3
ST-1517,ST-2056,9
ST-1517,ST-2412,3
ST-1517,ST-2419,3
ST-1517,ST-2482,6
ST-1517,ST-2486,3
ST-1517,ST-2491,10
ST-1517,ST-2538,10
ST-1517,ST-2569,9
ST-1517,ST-2858,12
ST-1517,ST-2888,12
ST-1517,ST-2889,3
ST-1517,ST-3031,3
ST-1517,ST-3226,4
ST-1517,ST-514,3
ST-1517,ST-522,9
ST-1517,ST-525,6
ST-1517,ST-834,6
ST-1517,ST-835,40
ST-1517,ST-975,3
ST-1518,ST-1064,3
ST-1518,ST-1065,7
ST-1518,ST-1352,3
ST-1518,ST-1519,6
ST-1518,ST-1647,3
ST-1518,ST-1714,3
ST-1518,ST-2031,3
ST-1518,ST-2035,3
ST-1518,ST-2832,6
ST-1518,ST-2858,3
ST-1518,ST-2871,3
ST-1518,ST-3145,3
ST-1518,ST-524,3
ST-1518,ST-829,3
ST-1519,ST-1062,6
ST-1519,ST-1065,28
ST-1519,ST-1067,3
ST-1519,ST-1069,21
ST-1519,ST-1249,222
ST-1519,ST-1351,3
ST-1519,ST-1510,3
ST-1519,ST-1512,3
ST-1519,ST-1519,126
ST-1519,ST-1646,3
ST-1519,ST-2020,9
ST-1519,ST-2024,6
ST-1519,ST-2029,42
ST-1519,ST-2033,3
ST-1519,ST-2035,12
ST-1519,ST-2037,9
ST-1519,ST-2047,16
ST-1519,ST-2481,9
ST-1519,ST-2538,7
ST-1519,ST-2551,3
ST-1519,ST-2557,9
ST-1519,ST-2569,10
ST-1519,ST-2613,15
ST-1519,ST-2886,5
ST-1519,ST-2888,6
ST-1519,ST-2994,6
ST-1519,ST-3084,12
ST-1519,ST-3094,90
ST-1519,ST-3100,3
ST-1519,ST-3226,13
ST-1519,ST-516,6
ST-1519,ST-520,3
ST-1519,ST-522,327
ST-1519,ST-528,7
ST-1519,ST-532,3
ST-1519,ST-538,27
ST-1519,ST-834,18
ST-1519,ST-835,31
ST-152,ST-136,3
ST-152,ST-142,3
ST-152,ST-1435,3
ST-152,ST-1437,13
ST-152,ST-144,3
ST-152,ST-152,40
ST-152,ST-1606,3
ST-152,ST-1611,3
ST-152,ST-1809,3
ST-152,ST-2516,3
ST-152,ST-2521,3
ST-152,ST-2525,46
ST-152,ST-2527,7
ST-152,ST-338,3
ST-1520,ST-1065,3
ST-1520,ST-1249,3
ST-1520,ST-1520,9
ST-1520,ST-2487,3
ST-1520,ST-3094,9
ST-1520,ST-525,6
ST-1520,ST-526,3
ST-1520,ST-829,3
ST-1521,ST-1140,3
ST-1521,ST-1142,6
ST-1521,ST-1219,3
ST-1521,ST-1220,71
ST-1521,ST-1221,12
ST-1521,ST-1223,77
ST-1521,ST-1237,55
ST-1521,ST-1238,15
ST-1521,ST-1265,3
ST-1521,ST-1268,3
ST-1521,ST-1274,9
ST-1521,ST-1275,21
ST-1521,ST-1357,6
ST-1521,ST-1521,388
ST-1521,ST-1541,3
ST-1521,ST-1546,30
ST-1521,ST-1652,3
ST-1521,ST-1678,3
ST-1521,ST-1697,3
ST-1521,ST-1699,3
ST-1521,ST-1753,3
ST-1521,ST-1938,42
ST-1521,ST-2464,7
ST-1521,ST-2559,3
ST-1521,ST-2642,3
ST-1521,ST-2816,6
ST-1521,ST-2817,3
ST-1521,ST-2823,3
ST-1521,ST-2826,9
ST-1521,ST-2999,3
ST-1521,ST-3040,6
ST-1521,ST-620,4
ST-1521,ST-624,12
ST-1521,ST-636,3
ST-1521,ST-637,12
ST-1521,ST-664,7
ST-1521,ST-665,3
ST-1521,ST-668,423
ST-1521,ST-669,92
ST-1521,ST-702,32
ST-1521,ST-713,6
ST-1521,ST-727,6
ST-1521,ST-918,7
ST-1521,ST-936,12
ST-1522,ST-1219,146
ST-1522,ST-1522,47
ST-1522,ST-1531,61
ST-1522,ST-621,3
ST-1522,ST-875,3
ST-1523,ST-1000,3
ST-1523,ST-1236,3
ST-1523,ST-1499,3
ST-1523,ST-1504,3
ST-1523,ST-1523,82
ST-1523,ST-1961,3
ST-1523,ST-1995,5
ST-1523,ST-2005,3
ST-1523,ST-2006,3
ST-1523,ST-2011,63
ST-1523,ST-2013,3
ST-1523,ST-2014,62
ST-1523,ST-2396,12
ST-1523,ST-2765,12
ST-1523,ST-2961,3
ST-1523,ST-3055,3
ST-1523,ST-3089,26
ST-1523,ST-3124,27
ST-1523,ST-315,21
ST-1523,ST-534,3
ST-1523,ST-535,3
ST-1523,ST-676,6
ST-1523,ST-678,3
ST-1526,ST-1014,3
ST-1526,ST-1226,14
ST-1526,ST-1227,6
ST-1526,ST-1228,6
ST-1526,ST-1526,18
ST-1526,ST-1732,3
ST-1526,ST-2997,3
ST-1526,ST-3055,9
ST-1526,ST-3182,11
ST-1526,ST-3195,6
ST-1526,ST-3222,21
ST-1526,ST-677,3
ST-1526,ST-678,37
ST-1526,ST-872,3
ST-1526,ST-876,3
ST-1526,ST-919,15
ST-1526,ST-920,3
ST-1527,ST-1239,10
ST-1527,ST-1526,3
ST-1527,ST-1527,112
ST-1527,ST-1528,6
ST-1527,ST-1732,3
ST-1527,ST-1952,3
ST-1527,ST-1958,3
ST-1527,ST-1959,58
ST-1527,ST-2855,3
ST-1527,ST-2997,6
ST-1527,ST-3189,10
ST-1527,ST-3223,6
ST-1527,ST-875,50
ST-1528,ST-1526,3
ST-1528,ST-1528,9
ST-1528,ST-3223,25
ST-1528,ST-871,71
ST-1529,ST-1219,9
ST-1529,ST-1226,16
ST-1529,ST-1227,6
ST-1529,ST-1228,3
ST-1529,ST-1529,30
ST-1529,ST-1731,3
ST-1529,ST-1966,3
ST-1529,ST-2007,3
ST-1529,ST-3013,9
ST-1529,ST-3088,3
ST-1529,ST-312,3
ST-1529,ST-3124,22
ST-1529,ST-3195,4
ST-1529,ST-3225,715
ST-1529,ST-620,4
ST-1529,ST-640,3
ST-1529,ST-670,3
ST-1529,ST-675,30
ST-1529,ST-873,113
ST-1529,ST-919,22
ST-153,ST-142,3
ST-153,ST-143,3
ST-153,ST-150,3
ST-153,ST-153,22
ST-153,ST-155,15
ST-153,ST-156,3
ST-153,ST-157,12
ST-153,ST-158,4
ST-153,ST-173,9
ST-153,ST-175,5
ST-153,ST-1807,3
ST-153,ST-1808,4
ST-153,ST-1810,20
ST-153,ST-1816,3
ST-153,ST-1817,15
ST-153,ST-1819,9
ST-153,ST-1829,3
ST-153,ST-2565,12
ST-1531,ST-1228,10
ST-1531,ST-1243,3
ST-1531,ST-1273,3
ST-1531,ST-1403,3
ST-1531,ST-1522,33
ST-1531,ST-1531,98
ST-1531,ST-1648,3
ST-1531,ST-1960,3
ST-1531,ST-2637,55
ST-1531,ST-2964,6
ST-1531,ST-3089,3
ST-1531,ST-311,3
ST-1531,ST-3225,184
ST-1531,ST-621,3
ST-1531,ST-640,24
ST-1531,ST-660,3
ST-1531,ST-664,6
ST-1531,ST-665,471
ST-1531,ST-679,3
ST-1531,ST-870,14
ST-1531,ST-873,3
ST-1531,ST-875,3
ST-1531,ST-919,18
ST-1534,ST-1142,3
ST-1534,ST-1149,77
ST-1534,ST-1534,13
ST-1534,ST-1938,7
ST-1534,ST-2642,3
ST-1534,ST-639,12
ST-1535,ST-1140,3
ST-1535,ST-1142,3
ST-1535,ST-1221,3
ST-1535,ST-1521,3
ST-1535,ST-1535,16
ST-1535,ST-1938,75
ST-1535,ST-2641,3
ST-1535,ST-668,721
ST-1535,ST-936,9
ST-1537,ST-1537,9
ST-1537,ST-668,254
ST-1537,ST-936,9
ST-1537,ST-950,3
ST-1538,ST-1538,10
ST-1538,ST-619,36
ST-1539,ST-1002,3
ST-1539,ST-1019,6
ST-1539,ST-1320,16
ST-1539,ST-1539,125
ST-1539,ST-1968,3
ST-1539,ST-2017,4
ST-1539,ST-279,3
ST-1539,ST-2807,3
ST-1539,ST-281,3
ST-1539,ST-2812,3
ST-1539,ST-2815,9
ST-1539,ST-292,20
ST-1539,ST-2920,6
ST-1539,ST-294,277
ST-1539,ST-295,6
ST-1539,ST-3030,3
ST-1539,ST-3187,1501
ST-1539,ST-413,268
ST-1539,ST-416,4
ST-1539,ST-422,233
ST-1539,ST-426,3
ST-154,ST-144,3
ST-154,ST-150,3
ST-154,ST-153,3
ST-154,ST-154,22
ST-154,ST-170,3
ST-154,ST-1807,9
ST-154,ST-1808,3
ST-154,ST-1810,12
ST-154,ST-2517,4
ST-154,ST-2527,3
ST-154,ST-2565,3
ST-154,ST-336,3
ST-1540,ST-1223,3
ST-1540,ST-1275,3
ST-1540,ST-1323,3
ST-1540,ST-1540,22
ST-1540,ST-2464,9
ST-1540,ST-304,3
ST-1540,ST-663,3
ST-1540,ST-668,6
ST-1540,ST-669,5
ST-1540,ST-670,19
ST-1540,ST-918,15
ST-1541,ST-1541,12
ST-1541,ST-1542,6
ST-1541,ST-1546,4
ST-1541,ST-2817,6
ST-1541,ST-2826,15
ST-1541,ST-302,4
ST-1541,ST-303,3
ST-1541,ST-668,16
ST-1541,ST-936,3
ST-1542,ST-1151,3
ST-1542,ST-1221,3
ST-1542,ST-1542,6
ST-1542,ST-1543,3
ST-1542,ST-1546,22
ST-1542,ST-1652,3
ST-1542,ST-2653,13
ST-1542,ST-2809,4
ST-1542,ST-2823,3
ST-1542,ST-286,3
ST-1542,ST-300,3
ST-1542,ST-303,5
ST-1542,ST-3105,3
ST-1542,ST-702,6
ST-1542,ST-709,3
ST-1543,ST-1151,9
ST-1543,ST-1337,3
ST-1543,ST-1541,5
ST-1543,ST-1543,57
ST-1543,ST-1546,10
ST-1543,ST-1991,3
ST-1543,ST-2649,3
ST-1543,ST-2653,3
ST-1543,ST-2654,32
ST-1543,ST-2800,3
ST-1543,ST-2817,3
ST-1543,ST-2826,98
ST-1543,ST-286,12
ST-1543,ST-3105,12
ST-1543,ST-3117,7
ST-1543,ST-690,4
ST-1543,ST-702,3
ST-1543,ST-705,3
ST-1543,ST-728,10
ST-1543,ST-733,3
ST-1543,ST-950,3
ST-1544,ST-1544,3
ST-1544,ST-2363,3
ST-1544,ST-2364,3
ST-1545,ST-1545,33
ST-1545,ST-2240,21
ST-1545,ST-2353,7
ST-1545,ST-2803,3
ST-1545,ST-3102,16
ST-1545,ST-3170,13
ST-1545,ST-3171,3
ST-1545,ST-64,3
ST-1545,ST-67,3
ST-1545,ST-683,67
ST-1545,ST-685,6
ST-1545,ST-728,3
ST-1545,ST-877,7
ST-1546,ST-1144,19
ST-1546,ST-1151,21
ST-1546,ST-1223,19
ST-1546,ST-1224,3
ST-1546,ST-1237,3
ST-1546,ST-1265,148
ST-1546,ST-1268,41
ST-1546,ST-1270,3
ST-1546,ST-1323,6
ST-1546,ST-1357,75
ST-1546,ST-1521,9
ST-1546,ST-1540,3
ST-1546,ST-1541,3
ST-1546,ST-1542,40
ST-1546,ST-1546,640
ST-1546,ST-1652,3
ST-1546,ST-1678,22
ST-1546,ST-1697,3
ST-1546,ST-1753,30
ST-1546,ST-1938,3
ST-1546,ST-2653,9
ST-1546,ST-2817,42
ST-1546,ST-2826,1723
ST-1546,ST-2851,6
ST-1546,ST-286,6
